ids	maltype	system calls frequency_1gram-scaled
delay_18_2021-11-23	delay	[0.41899661976185537, 25.0, 5.0, 0.2975984266533156, 10.0, 0.32642926297602404, 0.32657922435202313, 0.41918618449499656, 0.0, 10.0, 0.0, 30.0, 0.43490187459315277, 10.0, 0.4192866437795225, 5.0, 14.492685599451995]
delay_190_2021-11-23	delay	[-0.32907708053058, 25.0, 5.0, 0.5900898600255291, 10.0, -0.40173215089431336, -0.40162370625835925, -0.3290297007596751, 0.0, 10.0, 0.0, 30.0, -0.3329394479515557, 10.0, -0.3291927785459551, 5.0, 13.761862258174748]
delay_191_2021-11-23	delay	[0.13367090397186718, 25.0, 5.0, -0.5798758734633248, 10.0, 0.06164329429590136, 0.06177815867552043, 0.13343396534966312, 0.0, 10.0, 0.0, 30.0, 0.13752497998458288, 10.0, 0.13342294737136234, 5.0, 14.215858576240917]
delay_192_2021-11-23	delay	[1.115037827787656, 50.0, 10.0, -0.5798758734633248, 20.0, 1.0325251794563512, 1.0327153994893636, 1.1148009149816218, 0.0, 20.0, 0.0, 60.0, 1.1047297746511657, 20.0, 1.1147626344203219, 10.0, 29.363833286351138]
delay_193_2021-11-23	delay	[-0.7257182101041062, 25.0, 5.0, -0.5798758734633248, 10.0, -0.4237976482843236, -0.4236904617314012, -0.7255286754842198, 0.0, 10.0, 0.0, 30.0, -0.7329176273759856, 10.0, -0.7254987719372524, 5.0, 13.739716096317862]
delay_194_2021-11-23	delay	[-0.828077211284371, 25.0, 5.0, -0.5798758734633248, 10.0, -0.9092385908645485, -0.9091590821383227, -0.8277455140740183, 0.0, 10.0, 0.0, 30.0, -0.833850598617604, 10.0, -0.8279572884155845, 5.0, 13.24142745453792]
delay_195_2021-11-23	delay	[-1.6042996369013791, 25.0, 5.0, -0.5798758734633248, 10.0, -1.659465502124896, -1.659428768221747, -1.6038257948274388, 0.0, 10.0, 0.0, 30.0, -1.6075310186721583, 10.0, -1.6041581708271908, 5.0, 12.488457951403786]
delay_196_2021-11-23	delay	[-0.5256916619643387, 25.0, 5.0, -0.5798758734633248, 10.0, -0.6003216274044054, -0.6002245055157363, -0.5253599567993296, 0.0, 10.0, 0.0, 30.0, -0.5264638225635844, 10.0, -0.525460715955747, 5.0, 13.562546801462771]
delay_197_2021-11-23	delay	[0.1882623712680084, 25.0, 5.0, -0.5798758734633248, 10.0, 0.12783978646593203, 0.1279784250946461, 0.18802543408190592, 0.0, 10.0, 0.0, 30.0, 0.1946647199023586, 10.0, 0.18797878082086383, 5.0, 14.326589385525349]
delay_198_2021-11-23	delay	[1.0766532023450568, 25.0, 5.0, -0.5798758734633248, 10.0, 0.9883941846763308, 0.9885818885432798, 1.0764162885292636, 0.0, 10.0, 0.0, 30.0, 1.0651073272629272, 10.0, 1.0768396770224977, 5.0, 15.145997374230141]
delay_199_2021-11-23	delay	[-1.542457740354969, 25.0, 5.0, -0.5798758734633248, 10.0, -1.5932690099548654, -1.5932285018026213, -1.5426947230699795, 0.0, 10.0, 0.0, 30.0, -1.541632632489614, 10.0, -1.5429491869570184, 5.0, 12.687773408115763]
delay_19_2021-11-23	delay	[1.1193027861701672, 25.0, 5.0, -0.5798758734633248, 10.0, 1.0325251794563512, 1.0327153994893636, 1.1192080387594852, 0.0, 10.0, 0.0, 30.0, 1.1126542641288135, 10.0, 1.1194198397147914, 5.0, 15.190289697943914]
delay_1_2021-11-23	delay	[-0.6293301506593568, 25.0, 5.0, -0.5798758734633248, 10.0, -0.026618695264139538, -0.02648886321664713, -0.6294249440701675, 0.0, 10.0, 0.0, 30.0, -0.6182210691468738, 10.0, -0.6292498625182132, 5.0, 14.138347009741814]
delay_200_2021-11-23	delay	[-1.042604617924676, 25.0, 5.0, -0.5798758734633248, 10.0, -1.1078280673746406, -1.1077598813956997, -1.0428415874903811, 0.0, 10.0, 0.0, 30.0, -1.0465605793334114, 10.0, -1.042410503641877, 5.0, 13.042111997825943]
delay_201_2021-11-23	delay	[1.1026694484783741, 50.0, 10.0, -0.17038786674222595, 20.0, 1.0214924307613462, 1.0216820217528426, 1.1025747006301299, 0.0, 20.0, 0.0, 60.0, 1.1022273042898032, 20.0, 1.1027869636631142, 10.0, 29.352760205422694]
delay_202_2021-11-23	delay	[1.1465985198182378, 25.0, 5.0, -0.05339129339334057, 10.0, 1.0545906768463615, 1.0547821549624055, 1.1466459384087635, 0.0, 10.0, 0.0, 30.0, 1.1447693004329649, 10.0, 1.1464759847588533, 5.0, 15.267801264443015]
delay_203_2021-11-23	delay	[0.2782529931389912, 25.0, 5.0, 1.175072726769956, 10.0, 0.1940362786359627, 0.19417869151377176, 0.2783003888865262, 0.0, 10.0, 0.0, 30.0, 0.270990065923913, 10.0, 0.27801808318061016, 5.0, 14.348735547382235]
delay_204_2021-11-23	delay	[0.12087602882433407, 25.0, 5.0, -0.5798758734633248, 10.0, 1.0545906768463615, 1.0547821549624055, 0.12120775099817123, 0.0, 10.0, 0.0, 30.0, 0.11083196279671687, 10.0, 0.12189081997553278, 5.0, 15.2124358598008]
delay_205_2021-11-23	delay	[-1.224291845019646, 25.0, 5.0, -0.5798758734633248, 10.0, -1.2843520464947222, -1.284293925180035, -1.224244488798563, 0.0, 10.0, 0.0, 30.0, -1.2238188965965842, 10.0, -1.2242632818068817, 5.0, 12.898161945756183]
delay_206_2021-11-23	delay	[1.1483045031712422, 25.0, 5.0, -0.4628793001144394, 10.0, 1.0545906768463615, 1.0547821549624055, 1.148351921806646, 0.0, 10.0, 0.0, 30.0, 1.1518596331234916, 10.0, 1.1482501582043654, 5.0, 15.256728183514573]
delay_207_2021-11-23	delay	[0.5976983759890677, 25.0, 5.0, 1.7015573068399403, 10.0, 0.5029532420961058, 0.5031132681363583, 0.5977457801400408, 0.0, 10.0, 0.0, 30.0, 0.5979795264752717, 10.0, 0.597812846734192, 5.0, 14.703074137092415]
delay_208_2021-11-23	delay	[0.21342562572482351, 25.0, 5.0, -0.5798758734633248, 10.0, 0.14990528385594226, 0.150045180567688, 0.21347301976698785, 0.0, 10.0, 0.0, 30.0, 0.20884538528341243, 10.0, 0.2132607524194133, 5.0, 14.326589385525349]
delay_209_2021-11-23	delay	[0.6740411310360152, 25.0, 5.0, -0.34588272676555404, 10.0, 0.5912152316561468, 0.5913802900285258, 0.6738042066289728, 0.0, 10.0, 0.0, 30.0, 0.6655462262320576, 10.0, 0.6741023048912185, 5.0, 14.747366460806187]
delay_20_2021-11-23	delay	[0.5571812713552129, 25.0, 5.0, -0.17038786674222595, 10.0, 0.48088774470609563, 0.48104651266331633, 0.5569443438740156, 0.0, 10.0, 0.0, 30.0, 0.5529350599707479, 10.0, 0.5570068574874104, 5.0, 14.636635651521756]
delay_210_2021-11-23	delay	[0.23091195509311874, 50.0, 10.0, -0.4043810134399967, 20.0, 1.0545906768463615, 1.0547821549624055, 0.2308171843121275, 0.0, 20.0, 0.0, 60.0, 0.2205235803031038, 20.0, 0.23100248687453573, 10.0, 29.385979448208026]
delay_211_2021-11-23	delay	[0.16949655438495986, 25.0, 5.0, 0.5900898600255291, 10.0, 0.1057742890759218, 0.10591166962160421, 0.1696861125546681, 0.0, 10.0, 0.0, 30.0, 0.16421799717244892, 10.0, 0.16934995964298527, 5.0, 14.26015089995469]
delay_212_2021-11-23	delay	[0.3772000276132472, 50.0, 10.0, -0.4043810134399967, 20.0, 0.2822982681960036, 0.2824457134059393, 0.37738959124687316, 0.0, 20.0, 0.0, 60.0, 0.38276707539810195, 20.0, 0.3773717961292958, 10.0, 28.65515610693078]
delay_213_2021-11-23	delay	[1.0659908063887793, 25.0, 5.0, -0.5798758734633248, 10.0, 0.9883941846763308, 0.9885818885432798, 1.0660382228588112, 0.0, 10.0, 0.0, 30.0, 1.054680367423917, 10.0, 1.0657510929880463, 5.0, 15.145997374230141]
delay_214_2021-11-23	delay	[-0.14227190337659673, 25.0, 5.0, -0.5798758734633248, 10.0, -0.22520817177423155, -0.22508966247402415, -0.14222451869153171, 0.0, 10.0, 0.0, 30.0, -0.14859079799785602, 10.0, -0.14246102340579148, 5.0, 13.939031553029839]
delay_215_2021-11-23	delay	[-0.9389661292296578, 25.0, 5.0, -0.5798758734633248, 10.0, -1.0195660778145996, -1.0194928595035322, -0.939203096069014, 0.0, 10.0, 0.0, 30.0, -0.9422909809433098, 10.0, -0.9392866721214777, 5.0, 13.130696645253488]
delay_216_2021-11-23	delay	[-0.47963011143321954, 25.0, 5.0, -0.5798758734633248, 10.0, -0.5341251352343747, -0.5340242390966106, -0.4798670661891272, 0.0, 10.0, 0.0, 30.0, -0.4835047480268625, 10.0, -0.47955397805311767, 5.0, 13.617912206104988]
delay_217_2021-11-23	delay	[-1.2213063741518884, 25.0, 5.0, -0.4628793001144394, 10.0, -1.3064175438847325, -1.3063606806530768, -1.2214011831354255, 0.0, 10.0, 0.0, 30.0, -1.2158944071189364, 10.0, -1.2211584782772353, 5.0, 12.864942702970854]
delay_218_2021-11-23	delay	[-1.075444797470011, 25.0, 5.0, -0.4043810134399967, 10.0, -1.1298935647646509, -1.1298266368687417, -1.0753974373333073, 0.0, 10.0, 0.0, 30.0, -1.0774243804568815, 10.0, -1.0756762557452313, 5.0, 13.019965835969057]
delay_219_2021-11-23	delay	[1.0975514984193608, 25.0, 5.0, -0.5798758734633248, 10.0, 1.0325251794563512, 1.0327153994893636, 1.0973145851533253, 0.0, 10.0, 0.0, 30.0, 1.0838758549731453, 10.0, 1.0970208999651994, 5.0, 15.190289697943914]
delay_21_2021-11-23	delay	[0.4932068956175473, 25.0, 5.0, -0.5798758734633248, 10.0, 0.4146912525360649, 0.4148462462441907, 0.4932542970197323, 0.0, 10.0, 0.0, 30.0, 0.4857854386075224, 10.0, 0.4933583851296587, 5.0, 14.58127024687954]
delay_220_2021-11-23	delay	[0.9197027338686508, 50.0, 10.0, -0.5798758734633248, 20.0, 0.8339357029462592, 0.8341146002319866, 0.9196079812072223, 0.0, 20.0, 0.0, 60.0, 0.9141249487940599, 20.0, 0.9198253270946641, 10.0, 29.208810153352935]
delay_221_2021-11-23	delay	[-1.6290363955199432, 25.0, 5.0, 2.4035367469332525, 10.0, -1.6925637482099114, -1.7035622791678309, -1.629131215229364, 0.0, 10.0, 0.0, 30.0, -1.6296361735308598, 10.0, -1.6292183707450514, 5.0, 12.455238708618458]
delay_222_2021-11-23	delay	[0.966190780238021, 25.0, 5.0, -0.5798758734633248, 10.0, 0.8780666977262797, 0.8782481111780703, 0.9663803593658367, 0.0, 10.0, 0.0, 30.0, 0.9595864936921442, 10.0, 0.9661756083586716, 5.0, 15.057412726802596]
delay_223_2021-11-23	delay	[-1.5556791113407533, 25.0, 5.0, 0.5315915733510863, 10.0, -0.6665181195744361, -0.6664247719348619, -1.5554895985540989, 0.0, 10.0, 0.0, 30.0, -1.5558132978706678, 10.0, -1.5547030860335371, 5.0, 13.507181396820556]
delay_224_2021-11-23	delay	[1.1355096280237091, 25.0, 5.0, -0.5798758734633248, 10.0, 1.0545906768463615, 1.0547821549624055, 1.1354148810393698, 0.0, 10.0, 0.0, 30.0, 1.126417851116307, 10.0, 1.1353874007244018, 5.0, 15.223508940729243]
delay_225_2021-11-23	delay	[1.0962720109046076, 50.0, 10.0, -0.5798758734633248, 20.0, 1.0325251794563512, 1.0327153994893636, 1.0960350976049134, 0.0, 20.0, 0.0, 60.0, 1.0851270901538266, 20.0, 1.0963555849231323, 10.0, 29.397052529136467]
delay_226_2021-11-23	delay	[1.068976277256537, 25.0, 5.0, -0.5798758734633248, 10.0, 0.9883941846763308, 0.9885818885432798, 1.0688815285219488, 0.0, 10.0, 0.0, 30.0, 1.0747001303148165, 10.0, 1.0688558965176926, 5.0, 15.17921661701547]
delay_227_2021-11-23	delay	[1.143186553112229, 50.0, 10.0, -0.4043810134399967, 20.0, 1.0545906768463615, 1.0547821549624055, 1.1430918063298414, 0.0, 20.0, 0.0, 60.0, 1.136844810955317, 20.0, 1.1429276378678288, 10.0, 29.419198690993355]
delay_228_2021-11-23	delay	[0.5768000799147636, 25.0, 5.0, -0.5798758734633248, 10.0, 0.5029532420961058, 0.5031132681363583, 0.5767053182328222, 0.0, 10.0, 0.0, 30.0, 0.5679498821389225, 10.0, 0.5765227653880451, 5.0, 14.658781813378642]
delay_229_2021-11-23	delay	[-0.6954370055882778, 50.0, 10.0, -0.4043810134399967, 20.0, 0.017512299515880913, 0.017644647729436653, -0.6958161313044314, 0.0, 20.0, 0.0, 60.0, -0.7016367478589551, 20.0, -0.6955595950442333, 10.0, 28.34510984093437]
delay_22_2021-11-23	delay	[0.4390419241596572, 25.0, 5.0, -0.5798758734633248, 10.0, 0.3705602577560445, 0.3707127352981069, 0.4389471588538032, 0.0, 10.0, 0.0, 30.0, 0.4403238937094381, 10.0, 0.4388025516801572, 5.0, 14.570197165951097]
delay_230_2021-11-23	delay	[-0.5461634622003917, 25.0, 5.0, -0.17038786674222595, 10.0, -0.6003216274044054, -0.6002245055157363, -0.5459739228570775, 0.0, 10.0, 0.0, 30.0, -0.5435640366995611, 10.0, -0.5458637105791377, 5.0, 13.573619882391215]
delay_231_2021-11-23	delay	[0.45738124520445467, 25.0, 5.0, -0.5798758734633248, 10.0, 0.3705602577560445, 0.3707127352981069, 0.4575708109473548, 0.0, 10.0, 0.0, 30.0, 0.4674339892908645, 10.0, 0.45743137285803576, 5.0, 14.536977923165768]
delay_232_2021-11-23	delay	[-0.5018078950222769, 25.0, 5.0, -0.5798758734633248, 10.0, -0.5782561300143951, -0.5781577500426944, -0.5020448503616008, 0.0, 10.0, 0.0, 30.0, -0.5006049621628392, 10.0, -0.5019529178027098, 5.0, 13.573619882391215]
delay_233_2021-11-23	delay	[0.6424804390054335, 25.0, 5.0, -0.5798758734633248, 10.0, 0.5691497342661365, 0.569313534555484, 0.6422435137681449, 0.0, 10.0, 0.0, 30.0, 0.6350995035021479, 10.0, 0.6426107262333761, 5.0, 14.725220298949301]
delay_234_2021-11-23	delay	[0.5763735840765125, 50.0, 10.0, -0.4043810134399967, 20.0, 0.5029532420961058, 0.5031132681363583, 0.5765631529496653, 0.0, 20.0, 0.0, 60.0, 0.5675328037453621, 20.0, 0.5763009937073561, 10.0, 28.832325401785866]
delay_235_2021-11-23	delay	[0.7111462689638611, 25.0, 5.0, -0.5798758734633248, 10.0, 0.9221976925063001, 0.9223816221241542, 0.711051510816076, 0.0, 10.0, 0.0, 30.0, 0.7001637328975714, 10.0, 0.7111381755662866, 5.0, 15.079558888659482]
delay_236_2021-11-23	delay	[-0.9927046048492969, 25.0, 5.0, -0.4628793001144394, 10.0, -1.06369707259462, -1.063626370449616, -0.9925150772528449, 0.0, 10.0, 0.0, 30.0, -0.9956770153190417, 10.0, -0.992511875486845, 5.0, 13.086404321539716]
delay_237_2021-11-23	delay	[1.1495839906859955, 25.0, 5.0, -0.5798758734633248, 10.0, 1.0545906768463615, 1.0547821549624055, 1.1494892440719011, 0.0, 10.0, 0.0, 30.0, 1.1627036713560623, 10.0, 1.1495807882884996, 5.0, 15.234582021657687]
delay_238_2021-11-23	delay	[1.0821976482423212, 25.0, 5.0, -0.5798758734633248, 10.0, 0.9883941846763308, 0.9885818885432798, 1.081960734572382, 0.0, 10.0, 0.0, 30.0, 1.071363503166333, 10.0, 1.0819404256783454, 5.0, 15.157070455158584]
delay_239_2021-11-23	delay	[1.1338036446707047, 25.0, 5.0, -0.5798758734633248, 10.0, 1.0545906768463615, 1.0547821549624055, 1.133993228207801, 0.0, 10.0, 0.0, 30.0, 1.145186378826525, 10.0, 1.1338349989595784, 5.0, 15.256728183514573]
delay_23_2021-11-23	delay	[0.2535162345204272, 25.0, 5.0, -0.4043810134399967, 10.0, 0.17197078124595247, 0.17211193604072988, 0.25370579490038553, 0.0, 10.0, 0.0, 30.0, 0.2467995190974094, 10.0, 0.2538449699855059, 5.0, 14.326589385525349]
delay_240_2021-11-23	delay	[0.2496777719761673, 25.0, 5.0, -0.5798758734633248, 10.0, 0.17197078124595247, 0.17211193604072988, 0.24958300168883596, 0.0, 10.0, 0.0, 30.0, 0.24304581355536575, 10.0, 0.2496313080524143, 5.0, 14.326589385525349]
delay_241_2021-11-23	delay	[0.2496777719761673, 50.0, 10.0, 1.4675641601421696, 20.0, 1.0766561742363716, 1.0768489104354473, 0.24972516697199285, 0.0, 20.0, 0.0, 60.0, 0.23887502961976168, 20.0, 0.2496313080524143, 10.0, 29.40812561006491]
delay_242_2021-11-23	delay	[1.1201557778466693, 25.0, 5.0, -0.5798758734633248, 10.0, 1.0545906768463615, 1.0547821549624055, 1.1200610304584264, 0.0, 10.0, 0.0, 30.0, 1.108066401799649, 10.0, 1.1198633830761695, 5.0, 15.2124358598008]
delay_243_2021-11-23	delay	[-0.2531608213218836, 25.0, 5.0, 0.2975984266533156, 10.0, -0.3355356587242827, -0.3354234398392336, -0.25297127427074306, 0.0, 10.0, 0.0, 30.0, -0.25828241550424297, 10.0, -0.25312509206961764, 5.0, 13.828300743745407]
delay_244_2021-11-23	delay	[0.42198209062961306, 25.0, 5.0, -0.5798758734633248, 10.0, 0.3484947603660343, 0.348645979825065, 0.4218873248749773, 0.0, 10.0, 0.0, 30.0, 0.42697738511550504, 10.0, 0.42172613226710187, 5.0, 14.525904842237324]
delay_245_2021-11-23	delay	[-0.6660087927489518, 25.0, 5.0, -0.5798758734633248, 10.0, -0.7327146117444667, -0.7326250383539876, -0.6659614218414862, 0.0, 10.0, 0.0, 30.0, -0.6682704763741226, 10.0, -0.6662857331932813, 5.0, 13.429669830321453]
delay_246_2021-11-23	delay	[0.3264470228613659, 25.0, 5.0, 0.005106993281102121, 10.0, 0.23816727341598315, 0.23831220245985554, 0.3266365851598662, 0.0, 10.0, 0.0, 30.0, 0.31728576760911814, 10.0, 0.32658608125150784, 5.0, 14.393027871096008]
delay_247_2021-11-23	delay	[0.3170641144198416, 25.0, 5.0, 3.748997340445434, 10.0, 0.7015427186061979, 0.7017140673937352, 0.3169693459051982, 0.0, 10.0, 0.0, 30.0, 0.30727588616366835, 10.0, 0.3174934423432576, 5.0, 14.858097270090619]
delay_248_2021-11-23	delay	[0.7034693438753413, 25.0, 5.0, -0.5798758734633248, 10.0, 0.6132807290461569, 0.6134470455015677, 0.7033745855256044, 0.0, 10.0, 0.0, 30.0, 0.6943246353877257, 10.0, 0.7033761667421705, 5.0, 14.780585703591518]
delay_249_2021-11-23	delay	[-0.05270777734386501, 25.0, 5.0, -0.17038786674222595, 10.0, -0.13694618221419066, -0.13682264058185659, -0.052802555585852735, 0.0, 10.0, 0.0, 30.0, -0.05933602177592902, 10.0, -0.05264349272673415, 5.0, 14.01654311952894]
delay_24_2021-11-23	delay	[1.0502104603734883, 25.0, 5.0, -0.5798758734633248, 10.0, 0.9663286872863206, 0.966515133070238, 1.0502578764283972, 0.0, 10.0, 0.0, 30.0, 1.0738659735276956, 10.0, 1.0504488470205031, 5.0, 15.289947426299902]
delay_250_2021-11-23	delay	[0.3648316483039652, 50.0, 10.0, 0.06360527995554481, 20.0, 0.2822982681960036, 0.2824457134059393, 0.3650212116122244, 0.0, 20.0, 0.0, 60.0, 0.35690821499735675, 20.0, 0.3647308103300211, 10.0, 28.610863783217006]
delay_251_2021-11-23	delay	[-1.5467226987374803, 25.0, 5.0, -0.5798758734633248, 10.0, -1.6153345073448757, -1.6152952572756631, -1.5466753509983722, 0.0, 10.0, 0.0, 30.0, -1.5453863380316577, 10.0, -1.546941077209421, 5.0, 12.621334922545104]
delay_252_2021-11-23	delay	[0.9069078587211177, 25.0, 5.0, -0.5798758734633248, 10.0, 0.8339357029462592, 0.8341146002319866, 0.9068131057231029, 0.0, 10.0, 0.0, 30.0, 0.8982759698387645, 10.0, 0.9069625696147005, 5.0, 15.013120403088823]
delay_253_2021-11-23	delay	[-0.4762181447272107, 25.0, 5.0, -0.5798758734633248, 10.0, -0.5341251352343747, -0.5340242390966106, -0.4761707688270483, 0.0, 10.0, 0.0, 30.0, -0.4810022776655001, 10.0, -0.47644917452347124, 5.0, 13.617912206104988]
delay_254_2021-11-23	delay	[1.069402773094788, 25.0, 5.0, -0.5798758734633248, 10.0, 0.9883941846763308, 0.9885818885432798, 1.0691658590882624, 0.0, 10.0, 0.0, 30.0, 1.0601023865402022, 10.0, 1.0690776681983816, 5.0, 15.145997374230141]
delay_255_2021-11-23	delay	[-0.055693248211622734, 50.0, 10.0, -0.5798758734633248, 20.0, -0.13694618221419066, -0.13682264058185659, -0.05578802653214726, 0.0, 20.0, 0.0, 60.0, -0.05224568908540211, 20.0, -0.05597006793706961, 10.0, 28.223305950721496]
delay_256_2021-11-23	delay	[-1.0123234134088477, 25.0, 5.0, -0.5798758734633248, 10.0, -1.0857625699846303, -1.0856931259226579, -1.0122760516116516, 0.0, 10.0, 0.0, 30.0, -1.0115259942743373, 10.0, -1.0120277833874796, 5.0, 13.075331240611273]
delay_257_2021-11-23	delay	[1.1615258741570265, 25.0, 5.0, 1.175072726769956, 10.0, 1.098721671626382, 1.0989156659084893, 1.1612889625739222, 0.0, 10.0, 0.0, 30.0, 1.1514425547299312, 10.0, 1.1615564590457073, 5.0, 15.256728183514573]
delay_258_2021-11-23	delay	[0.7896215032020643, 25.0, 5.0, 0.5315915733510863, 10.0, 0.7236082159962081, 0.7237808228667771, 0.7898110776849888, 0.0, 10.0, 0.0, 30.0, 0.7881672739388171, 10.0, 0.7896453505302033, 5.0, 14.89131651287595]
delay_259_2021-11-23	delay	[-0.7551464229434323, 25.0, 5.0, 1.2335710134443987, 10.0, -0.8209766013045076, -0.8208920602461551, -0.7553833849471652, 0.0, 10.0, 0.0, 30.0, -0.7583594093831705, 10.0, -0.7552161771495824, 5.0, 13.330012101965465]
delay_25_2021-11-23	delay	[0.2974453058602909, 25.0, 5.0, 0.999577866746628, 10.0, 0.23816727341598315, 0.23831220245985554, 0.29720837154639157, 0.0, 10.0, 0.0, 30.0, 0.29142690720837294, 10.0, 0.29686867603917777, 5.0, 14.393027871096008]
delay_260_2021-11-23	delay	[-0.6395660507773833, 25.0, 5.0, -0.5798758734633248, 10.0, -0.7106491143544565, -0.7105582828809457, -0.639660844457463, 0.0, 10.0, 0.0, 30.0, -0.632818812921488, 10.0, -0.6398949031912866, 5.0, 13.473962154035226]
delay_261_2021-11-23	delay	[0.6817180561245351, 25.0, 5.0, -0.11188958006778327, 10.0, 0.6132807290461569, 0.6134470455015677, 0.6816232972026014, 0.0, 10.0, 0.0, 30.0, 0.6959929489619673, 10.0, 0.6816425420346455, 5.0, 14.82487802730529]
delay_262_2021-11-23	delay	[0.6885419895365527, 50.0, 10.0, -0.4043810134399967, 20.0, 0.6132807290461569, 0.6134470455015677, 0.6888737266436024, 0.0, 20.0, 0.0, 60.0, 0.6993295761104505, 20.0, 0.6885174641360055, 10.0, 28.954129291998743]
delay_263_2021-11-23	delay	[1.123141248714427, 25.0, 5.0, 0.06360527995554481, 10.0, 1.0325251794563512, 1.0327153994893636, 1.1231886666878779, 0.0, 10.0, 0.0, 30.0, 1.1268349295098672, 10.0, 1.122968186605816, 5.0, 15.190289697943914]
delay_264_2021-11-23	delay	[0.8544488706162319, 50.0, 10.0, -0.5798758734633248, 20.0, 0.7898047081662387, 0.7899810892859028, 0.8544962815213702, 0.0, 20.0, 0.0, 60.0, 0.8807586773092274, 20.0, 0.8541809096107111, 10.0, 29.319540962637365]
delay_265_2021-11-23	delay	[1.1018164568018718, 25.0, 5.0, -0.28738444009111136, 10.0, 1.010459682066341, 1.0106486440163218, 1.1018638742143454, 0.0, 10.0, 0.0, 30.0, 1.1189104400322196, 10.0, 1.101899876940358, 5.0, 15.256728183514573]
delay_266_2021-11-23	delay	[0.26631110966796034, 50.0, 10.0, -0.5798758734633248, 20.0, 0.8780666977262797, 0.8782481111780703, 0.2662163398181912, 0.0, 20.0, 0.0, 60.0, 0.2734925362852754, 20.0, 0.26648595578478057, 10.0, 29.208810153352935]
delay_267_2021-11-23	delay	[-0.374285639385197, 25.0, 5.0, -0.5798758734633248, 10.0, -0.4458631456743338, -0.44575721720444306, -0.37423826080356365, 0.0, 10.0, 0.0, 30.0, -0.38006930642388165, 10.0, -0.3744342014065173, 5.0, 13.706496853532531]
