ids	maltype	system calls tfidf_1gram-scaled
normal_18_2021-12-11	normal	[0.7254420472796584, 0.0, 0.0, 2.3297115350385105, 0.0, -0.309721520342716, -0.30569234844356036, 0.8342703793015301, 0.0, 0.0, 0.0, 0.0, -0.6677254692963078, 0.0, 0.46893515317503753, 0.0, -0.38006550070225387]
normal_190_2021-12-11	normal	[-2.5021226744739766, 0.0, 0.0, 1.017686581283672, 0.0, -0.3304344162341764, -0.3319002281007238, -2.767862560674924, 0.0, 0.0, 0.0, 0.0, 2.704712376821057, 0.0, -2.1986659440991705, 0.0, -0.24939790019617478]
normal_191_2021-12-11	normal	[0.6233304093110291, 0.0, 0.0, -0.585071865049489, 0.0, -0.30904919458163344, -0.31072703450410244, 0.5531005111352738, 0.0, 0.0, 0.0, 0.0, -0.5002160060819361, 0.0, 0.5702976979786363, 0.0, -0.35060846620902814]
normal_192_2021-12-11	normal	[0.3115738928720913, 0.0, 0.0, 0.2218651859193954, 0.0, -0.26638206134797193, -0.2677074183124535, 0.5704987186614938, 0.0, 0.0, 0.0, 0.0, -0.4670223185786084, 0.0, 0.47095663792567144, 0.0, -0.3477279489694697]
normal_193_2021-12-11	normal	[-0.6732028840263398, 0.0, 0.0, -0.41720921077230083, 0.0, -0.2627440306368509, -0.26324348345427473, -0.6510572564082616, 0.0, 0.0, 0.0, 0.0, 0.7178574839232504, 0.0, -0.6125652925523668, 0.0, -0.3424856549514795]
normal_194_2021-12-11	normal	[0.5555659080440025, 0.0, 0.0, 0.040387606129563, 0.0, -0.3188951930524355, -0.3190468692974628, 0.4681091689599253, 0.0, 0.0, 0.0, 0.0, -0.43469047517378806, 0.0, 0.5658280714028148, 0.0, -0.39744320243016157]
normal_195_2021-12-11	normal	[-3.8165273041362235, 0.0, 0.0, -0.4090819721772912, 0.0, -0.3326536394733497, -0.3321149261630868, -4.180841168879333, 0.0, 0.0, 0.0, 0.0, 4.211553934543445, 0.0, -3.891064142243787, 0.0, -0.27622700047370957]
normal_196_2021-12-11	normal	[0.8237204767747361, 0.0, 0.0, 1.6723225937379678, 0.0, -0.31640654978568894, -0.31290981506413357, 0.7217361362129209, 0.0, 0.0, 0.0, 0.0, -0.6575762689132595, 0.0, 0.677657893919714, 0.0, -0.38774577650196335]
normal_197_2021-12-11	normal	[-0.35803230662619007, 0.0, 0.0, -0.585071865049489, 0.0, -0.32718695498469663, -0.3724616292665686, -0.5158117911688602, 0.0, 0.0, 0.0, 0.0, 0.7104719765831368, 0.0, -0.9458652013475572, 0.0, -0.17094182612027678]
normal_198_2021-12-11	normal	[0.6275676428643387, 0.0, 0.0, -0.585071865049489, 0.0, -0.3094609594059478, -0.31091764948718814, 0.5557124769680446, 0.0, 0.0, 0.0, 0.0, -0.501129641871863, 0.0, 0.5715644498030298, 0.0, -0.3906802343094945]
normal_199_2021-12-11	normal	[0.5141119942184647, 0.0, 0.0, -0.585071865049489, 0.0, -0.26721161339971816, -0.2678348676066634, 0.6098428916348673, 0.0, 0.0, 0.0, 0.0, -0.49395175251787155, 0.0, 0.4244405520632015, 0.0, -0.3893524192445291]
normal_19_2021-12-11	normal	[-0.570000144025814, 0.0, 0.0, -0.585071865049489, 0.0, 0.4463806026029395, 0.447292965279126, -0.7364351309577531, 0.0, 0.0, 0.0, 0.0, 0.5784277433097784, 0.0, -0.517794677069769, 0.0, 0.45360220758137243]
normal_1_2021-12-11	normal	[-1.3972668038762448, 0.0, 0.0, -0.585071865049489, 0.0, -0.279692946118939, -0.2813946103300978, -1.247464331170658, 0.0, 0.0, 0.0, 0.0, 1.3928138083849646, 0.0, -1.4166822606252165, 0.0, -0.24149708025598476]
normal_200_2021-12-11	normal	[0.7422090648576459, 0.0, 0.0, -0.3796522320483279, 0.0, -0.2737906367431833, -0.26949910314257797, 0.852076552990301, 0.0, 0.0, 0.0, 0.0, -0.6520621286154276, 0.0, 0.35302579495850755, 0.0, -0.34393733164228746]
normal_201_2021-12-11	normal	[-3.4166595122648618, 0.0, 0.0, -0.47910039031053053, 0.0, -0.2939433626424719, -0.2955781399960781, -3.391442861910926, 0.0, 0.0, 0.0, 0.0, 3.4325466172156793, 0.0, -3.1061175312241867, 0.0, -0.17471500804853246]
normal_202_2021-12-11	normal	[0.2691156072183733, 0.0, 0.0, -0.585071865049489, 0.0, -0.29492069758134243, -0.29633369226001993, 0.174669329287845, 0.0, 0.0, 0.0, 0.0, -0.2886524683928146, 0.0, 0.788707245873845, 0.0, -0.3355564364059564]
normal_203_2021-12-11	normal	[0.9064796769529816, 0.0, 0.0, -0.585071865049489, 0.0, -0.29846681943218717, -0.29662791911969555, 0.823774119156866, 0.0, 0.0, 0.0, 0.0, -0.6251625948962163, 0.0, 0.2984726155643788, 0.0, -0.37325299286370006]
normal_204_2021-12-11	normal	[-2.9365320018355843, 0.0, 0.0, 0.47269495401097583, 0.0, -0.2955056066630826, -0.2971776229962316, -2.709095190853568, 0.0, 0.0, 0.0, 0.0, 2.8072907207180977, 0.0, -2.580532858864487, 0.0, -0.37727699765760964]
normal_205_2021-12-11	normal	[0.06533309755798433, 0.0, 0.0, -0.42572108802982017, 0.0, -0.18279157519594483, -0.18437846800313254, 0.3067790156784218, 0.0, 0.0, 0.0, 0.0, -0.21384769934623155, 0.0, 0.18259662931732115, 0.0, -0.18483160402026214]
normal_206_2021-12-11	normal	[-0.3786067712973078, 0.0, 0.0, -0.585071865049489, 0.0, -0.3035087846944335, -0.30477468911850397, -0.6906980035078351, 0.0, 0.0, 0.0, 0.0, 0.6393456702342, 0.0, -0.3089398085685741, 0.0, -0.26164727401290994]
normal_207_2021-12-11	normal	[-1.8306041639758286, 0.0, 0.0, -0.585071865049489, 0.0, 0.674358913180944, 0.6761893356890073, -1.4744803345530542, 0.0, 0.0, 0.0, 0.0, 1.4303490706409328, 0.0, -1.6615947423829238, 0.0, 0.7792026177245113]
normal_208_2021-12-11	normal	[0.35858172103583086, 0.0, 0.0, -0.585071865049489, 0.0, -0.32774954507138454, -0.3272980176607545, 0.8264829328654176, 0.0, 0.0, 0.0, 0.0, -0.5401331926921187, 0.0, 0.1637866505402068, 0.0, -0.36070083868720937]
normal_209_2021-12-11	normal	[0.01834926070875612, 0.0, 0.0, -0.394118805232817, 0.0, -0.31891132050583126, -0.3164641971273828, 0.0833546655303012, 0.0, 0.0, 0.0, 0.0, 0.030332385022291304, 0.0, -0.09886971777341641, 0.0, 0.09046433402361301]
normal_20_2021-12-11	normal	[-0.4471591305068863, 0.0, 0.0, 0.0369588135244638, 0.0, -0.3051811591394627, -0.3054524057132041, -0.41100416897672876, 0.0, 0.0, 0.0, 0.0, 0.4811779463726151, 0.0, -0.3851746063532526, 0.0, -0.21252916415639594]
normal_210_2021-12-11	normal	[1.0429356727020351, 0.0, 0.0, -0.42494072645768316, 0.0, -0.2892267431444658, -0.2907118731991995, 0.8226842030086805, 0.0, 0.0, 0.0, 0.0, -0.691825241705125, 0.0, 0.49371879475340896, 0.0, -0.37068412015298247]
normal_211_2021-12-11	normal	[-0.6999528967396045, 0.0, 0.0, -0.4790283713094163, 0.0, -0.3445965624291293, -0.3462165031495694, -0.6794651333829145, 0.0, 0.0, 0.0, 0.0, 0.61380539793437, 0.0, -0.11655164890439026, 0.0, -0.34539321604733664]
normal_212_2021-12-11	normal	[-0.3159273901616815, 0.0, 0.0, 2.0113501852400675, 0.0, -0.37296411482011405, -0.37459629956319734, -0.2716391834434071, 0.0, 0.0, 0.0, 0.0, 0.32118151685828933, 0.0, -0.12407023288547529, 0.0, -0.3735811327554392]
normal_213_2021-12-11	normal	[0.869617729816585, 0.0, 0.0, -0.585071865049489, 0.0, -0.29462840443080224, -0.29600376318547444, 0.8120669456355727, 0.0, 0.0, 0.0, 0.0, -0.7098456379395114, 0.0, 0.6350262738311196, 0.0, -0.37581970002743076]
normal_214_2021-12-11	normal	[0.5302950884173081, 0.0, 0.0, -0.585071865049489, 0.0, -0.2653083428086619, -0.2650041881474576, 0.8166867004764843, 0.0, 0.0, 0.0, 0.0, -0.7075723054227407, 0.0, 0.6877091438136902, 0.0, -0.3434341891919258]
normal_215_2021-12-11	normal	[0.5383512603778331, 0.0, 0.0, 2.3415513939853527, 0.0, -0.265710315913414, -0.26725935184102856, 0.4617473644435001, 0.0, 0.0, 0.0, 0.0, -0.4094175869641529, 0.0, 0.44266310921419183, 0.0, -0.3475055675568829]
normal_216_2021-12-11	normal	[-1.5558455535679858, 0.0, 0.0, -0.585071865049489, 0.0, -0.28704868770629227, -0.2830667524218144, -1.588402768614414, 0.0, 0.0, 0.0, 0.0, 1.8244483337551378, 0.0, -2.2202488858195735, 0.0, 0.6174010670022182]
normal_217_2021-12-11	normal	[0.27244605222389356, 0.0, 0.0, -0.585071865049489, 0.0, -0.2992365119298566, -0.29975259714170127, 0.5358487581236713, 0.0, 0.0, 0.0, 0.0, -0.4066169886130963, 0.0, 0.3035340473913117, 0.0, 0.17258189022349688]
normal_218_2021-12-11	normal	[0.571880131105619, 0.0, 0.0, 0.0714286846754841, 0.0, -0.3166842912825829, -0.3134722255788646, 0.6711912783952779, 0.0, 0.0, 0.0, 0.0, -0.5311719123383108, 0.0, 0.42675682491777567, 0.0, -0.3885852361963828]
normal_219_2021-12-11	normal	[-0.14034472924140284, 0.0, 0.0, -0.3752971533057538, 0.0, -0.2849248715986018, -0.2800775733247389, -0.5420524112123002, 0.0, 0.0, 0.0, 0.0, 0.7439539856195183, 0.0, -1.129056740694901, 0.0, -0.08869098040962865]
normal_21_2021-12-11	normal	[-0.44536237324433847, 0.0, 0.0, -0.42623558583110654, 0.0, -0.32809759364001057, -0.32974708474583747, -0.5820644149125228, 0.0, 0.0, 0.0, 0.0, 0.5629896897225959, 0.0, -0.3145380532240432, 0.0, 0.19282967572879411]
normal_220_2021-12-11	normal	[-1.257095589030884, 0.0, 0.0, -0.1029064050858428, 0.0, -0.32277308255634024, -0.3183245591472047, -1.2711374151537393, 0.0, 0.0, 0.0, 0.0, 1.4225585096739477, 0.0, -1.4695696290816702, 0.0, -0.33992480971440797]
normal_221_2021-12-11	normal	[0.500830227443435, 0.0, 0.0, -0.42620286019621956, 0.0, -0.31885512128232346, -0.32050063070142043, 0.5957379713679997, 0.0, 0.0, 0.0, 0.0, -0.5147006641836069, 0.0, 0.5645847190018539, 0.0, -0.36019856825495994]
normal_222_2021-12-11	normal	[0.907001169768053, 0.0, 0.0, -0.4791487877357829, 0.0, -0.31444618252464673, -0.31608979255878805, 0.6810398535227762, 0.0, 0.0, 0.0, 0.0, -0.6348391198874607, 0.0, 0.6789269599458457, 0.0, -0.39599115702581267]
normal_223_2021-12-11	normal	[0.8291377587757628, 0.0, 0.0, -0.36978712819732806, 0.0, -0.3138440554378995, -0.30829329693929414, 0.7099535731387634, 0.0, 0.0, 0.0, 0.0, -0.5206470251897202, 0.0, 0.22374598366737744, 0.0, -0.3811352311829978]
normal_224_2021-12-11	normal	[0.7923360652388038, 0.0, 0.0, 1.3208267928611743, 0.0, -0.3000562914203295, -0.30112897329209193, 0.5495151274996406, 0.0, 0.0, 0.0, 0.0, -0.525137748266294, 0.0, 0.6110331604630969, 0.0, -0.3805989320416657]
normal_225_2021-12-11	normal	[-3.7911298660294848, 0.0, 0.0, -0.585071865049489, 0.0, -0.2826621233832728, -0.2843286171641605, -4.13505281769971, 0.0, 0.0, 0.0, 0.0, 4.172467590828656, 0.0, -3.9009919907071575, 0.0, -0.2441611274673427]
normal_226_2021-12-11	normal	[-4.034817122728157, 0.0, 0.0, -0.4196935406893855, 0.0, 1.3507581338000367, 1.3499081253406635, -4.221011586901398, 0.0, 0.0, 0.0, 0.0, 3.852049122856163, 0.0, -4.01516389317941, 0.0, 3.0537200605335757]
normal_227_2021-12-11	normal	[0.2312745417998808, 0.0, 0.0, -0.585071865049489, 0.0, -0.3078931649382739, -0.30720685605113063, 0.5023888499316868, 0.0, 0.0, 0.0, 0.0, -0.369836669543312, 0.0, 0.339575976228153, 0.0, -0.38487910650694307]
normal_228_2021-12-11	normal	[-3.354396884534085, 0.0, 0.0, -0.585071865049489, 0.0, -0.33590476016406484, -0.33481505022096164, -3.8911243561781794, 0.0, 0.0, 0.0, 0.0, 3.8433746821531614, 0.0, -3.3839787567534767, 0.0, -0.27508103274053736]
normal_229_2021-12-11	normal	[0.5556194953527307, 0.0, 0.0, -0.4254042642552027, 0.0, -0.33772411598836904, -0.33926736318875395, 0.6539228701534938, 0.0, 0.0, 0.0, 0.0, -0.6361174642059331, 0.0, 0.8580736582574465, 0.0, -0.37849350407420335]
normal_22_2021-12-11	normal	[0.5250806319297183, 0.0, 0.0, -0.42706901668697456, 0.0, -0.32161509699618296, -0.3233710354866728, 0.4494305478754022, 0.0, 0.0, 0.0, 0.0, -0.4368635574756358, 0.0, 0.6293938190082212, 0.0, -0.4033183181894953]
normal_230_2021-12-11	normal	[0.388100242324712, 0.0, 0.0, -0.585071865049489, 0.0, -0.3516477501263244, -0.35297266824470735, 0.6517564440623386, 0.0, 0.0, 0.0, 0.0, -0.5407194399071976, 0.0, 0.5886940807137442, 0.0, -0.432226951689763]
normal_231_2021-12-11	normal	[0.5219032607236667, 0.0, 0.0, -0.585071865049489, 0.0, -0.24872112156430018, -0.2504458345812117, 0.6181170312687513, 0.0, 0.0, 0.0, 0.0, -0.5177193513888247, 0.0, 0.46819250876600194, 0.0, -0.33101715336963844]
normal_232_2021-12-11	normal	[0.06866098339318404, 0.0, 0.0, 3.484672207738695, 0.0, -0.32480772498182525, -0.32649234089378565, -0.03588456810454271, 0.0, 0.0, 0.0, 0.0, 0.17988091573693793, 0.0, -0.32734053166581856, 0.0, -0.36625297235450793]
normal_233_2021-12-11	normal	[0.27433027716501573, 0.0, 0.0, -0.1576751322247556, 0.0, -0.2784411090390709, -0.2769876307751198, 0.5546675598166976, 0.0, 0.0, 0.0, 0.0, -0.4836300080873939, 0.0, 0.5848900772281921, 0.0, -0.3541710487761226]
normal_234_2021-12-11	normal	[-0.7057537708907495, 0.0, 0.0, 1.0722518530209308, 0.0, -0.38139544251915025, -0.382846118820813, -0.685625523698545, 0.0, 0.0, 0.0, 0.0, 0.6442339164546929, 0.0, -0.1792658861937083, 0.0, -0.4214074505269252]
normal_235_2021-12-11	normal	[0.4402828134121517, 0.0, 0.0, -0.585071865049489, 0.0, -0.30658244101058535, -0.30730387253284297, 0.5314380584174387, 0.0, 0.0, 0.0, 0.0, -0.39706315773503564, 0.0, 0.3097086103049342, 0.0, -0.3863702901820262]
normal_236_2021-12-11	normal	[0.8235484789082633, 0.0, 0.0, -0.19703651907996395, 0.0, -0.3413001348095757, -0.34199717070426017, 0.5762629026402395, 0.0, 0.0, 0.0, 0.0, -0.5447928526449084, 0.0, 0.6145965861243097, 0.0, -0.16846000079898005]
normal_237_2021-12-11	normal	[0.09873238683368322, 0.0, 0.0, -0.38597822288564576, 0.0, -0.23469333367013204, -0.2312095569183684, -0.048087892736325036, 0.0, 0.0, 0.0, 0.0, 0.19415236058587973, 0.0, -0.47829355603067364, 0.0, 0.2972325884497128]
normal_238_2021-12-11	normal	[-1.0892150441119601, 0.0, 0.0, -0.585071865049489, 0.0, -0.32747931961513715, -0.3276349797308213, -1.464294779260823, 0.0, 0.0, 0.0, 0.0, 1.501468429704962, 0.0, -1.333834029841319, 0.0, -0.40595812642425166]
normal_239_2021-12-11	normal	[0.40254010671015816, 0.0, 0.0, 2.078223033600507, 0.0, -0.38935533766770875, -0.3875626297120011, 0.8960429780023542, 0.0, 0.0, 0.0, 0.0, -0.7076660425148383, 0.0, 0.6234317179617723, 0.0, -0.4634167462735814]
normal_23_2021-12-11	normal	[0.47959048962542805, 0.0, 0.0, -0.40565408852611706, 0.0, -0.2829207100354358, -0.281945774357608, 0.7685629216817864, 0.0, 0.0, 0.0, 0.0, -0.5553054573748273, 0.0, 0.27661504307643364, 0.0, -0.26883710675237255]
normal_240_2021-12-11	normal	[-0.38636673395805354, 0.0, 0.0, -0.585071865049489, 0.0, -0.2873737732837647, -0.2890422930207119, -0.17363092616555453, 0.0, 0.0, 0.0, 0.0, 0.3549291313145338, 0.0, -0.5118282406489124, 0.0, -0.2488471056519939]
normal_241_2021-12-11	normal	[0.8614013091402533, 0.0, 0.0, -0.585071865049489, 0.0, 0.780815467202085, 0.7853909541499144, 0.526039382561833, 0.0, 0.0, 0.0, 0.0, -0.6486108222261027, 0.0, 0.20757002280749434, 0.0, 0.911924161637114]
normal_242_2021-12-11	normal	[0.3365745898595383, 0.0, 0.0, 0.048356216937945576, 0.0, -0.36428572714136237, -0.3641592365857764, 0.6094258034381719, 0.0, 0.0, 0.0, 0.0, -0.5157658065298376, 0.0, 0.6212101213529809, 0.0, -0.4418747347402968]
normal_243_2021-12-11	normal	[-0.49486121575214337, 0.0, 0.0, -0.585071865049489, 0.0, -0.32385628227372043, -0.32539352103298474, -0.8095174666460468, 0.0, 0.0, 0.0, 0.0, 0.7608384419067906, 0.0, -0.42482794387234474, 0.0, -0.20320552076666132]
normal_244_2021-12-11	normal	[0.5985561735030125, 0.0, 0.0, -0.1001581978042094, 0.0, -0.3255316797885025, -0.32424654239599354, 0.5014989603444753, 0.0, 0.0, 0.0, 0.0, -0.4799649912546398, 0.0, 0.6406595047015826, 0.0, -0.4011723250594483]
normal_245_2021-12-11	normal	[0.3737669416322075, 0.0, 0.0, -0.47147618973666655, 0.0, -0.2809664224482498, -0.2811426596605447, 0.4607997853603558, 0.0, 0.0, 0.0, 0.0, -0.47233248225554597, 0.0, 0.7217061274907196, 0.0, -0.23066571836245012]
normal_246_2021-12-11	normal	[0.39706264580228406, 0.0, 0.0, 0.10653914473677159, 0.0, -0.28936863988255407, -0.2872195859810427, 0.8963458803917722, 0.0, 0.0, 0.0, 0.0, -0.6184930276219895, 0.0, 0.24175802674791647, 0.0, -0.3636218058298534]
normal_247_2021-12-11	normal	[0.4013969580735047, 0.0, 0.0, 2.67736378316095, 0.0, -0.2816893649656576, -0.28346438480026837, 0.49014220535133296, 0.0, 0.0, 0.0, 0.0, -0.5042529486112968, 0.0, 0.7599924224438138, 0.0, -0.3637889994240646]
normal_248_2021-12-11	normal	[0.4263244776725852, 0.0, 0.0, -0.585071865049489, 0.0, -0.3660295467676823, -0.364124178963119, 0.5166146380050184, 0.0, 0.0, 0.0, 0.0, -0.4692696706117543, 0.0, 0.6475213995198646, 0.0, -0.4400771653191258]
normal_249_2021-12-11	normal	[0.6565627652115783, 0.0, 0.0, -0.4081824894881687, 0.0, 0.34788554453768766, 0.3485248005029056, 0.761122220753239, 0.0, 0.0, 0.0, 0.0, -0.8402479918018437, 0.0, 0.7704864961162762, 0.0, 0.2649164487069169]
normal_24_2021-12-11	normal	[0.6165936663621672, 0.0, 0.0, 3.202402546603883, 0.0, -0.32008248536611, -0.3203606057944515, 0.5339988572408682, 0.0, 0.0, 0.0, 0.0, -0.5126549312071037, 0.0, 0.6500106764549328, 0.0, -0.3988704428583402]
normal_250_2021-12-11	normal	[0.7434026304355374, 0.0, 0.0, 0.714539850068874, 0.0, -0.3396165773426092, -0.33990370868083297, 0.48415063648177326, 0.0, 0.0, 0.0, 0.0, -0.5118968367180555, 0.0, 0.7574036441828317, 0.0, -0.37538981424471346]
normal_251_2021-12-11	normal	[-1.3210189423099399, 0.0, 0.0, -0.4267509127935882, 0.0, -0.3120714624628667, -0.31378702279052223, -1.511429677694423, 0.0, 0.0, 0.0, 0.0, 1.5741894548046578, 0.0, -1.4379567805792517, 0.0, -0.31372610485893865]
normal_252_2021-12-11	normal	[0.5147956674254436, 0.0, 0.0, -0.40466366828208, 0.0, -0.31120049440834746, -0.31009863117057335, 0.4141093493132961, 0.0, 0.0, 0.0, 0.0, -0.34785111158283577, 0.0, 0.37737970345779914, 0.0, -0.29611052408336774]
normal_253_2021-12-11	normal	[0.4212084977476301, 0.0, 0.0, 0.7522975866619146, 0.0, -0.3717726253171159, -0.3714308644557036, 0.32122175628825356, 0.0, 0.0, 0.0, 0.0, -0.30153587236932844, 0.0, 0.5118973184177005, 0.0, -0.44886772432305044]
normal_254_2021-12-11	normal	[0.009350794819989842, 0.0, 0.0, -0.585071865049489, 0.0, -0.26434893439380436, -0.26611654010911345, 0.0737985088758739, 0.0, 0.0, 0.0, 0.0, 0.04805564969403148, 0.0, -0.12907491618520164, 0.0, -0.22681176126698535]
normal_255_2021-12-11	normal	[0.5707470562834741, 0.0, 0.0, -0.2872426850653653, 0.0, -0.28082700360188234, -0.27994398881575255, 0.8645846736526974, 0.0, 0.0, 0.0, 0.0, -0.8067787687613174, 0.0, 0.9274243627258829, 0.0, -0.35766617046055094]
normal_256_2021-12-11	normal	[0.3778785055974362, 0.0, 0.0, -0.585071865049489, 0.0, -0.3539284255214381, -0.3554786934751671, 0.46516616845412007, 0.0, 0.0, 0.0, 0.0, -0.42530204799545407, 0.0, 0.6183457388153659, 0.0, -0.43493378551455764]
normal_257_2021-12-11	normal	[0.5586538156259067, 0.0, 0.0, -0.4795214261651237, 0.0, -0.3107375572795164, -0.3124525451256652, 0.6571452460800007, 0.0, 0.0, 0.0, 0.0, -0.6212474694679624, 0.0, 0.7815493970351962, 0.0, -0.3924573114156708]
normal_258_2021-12-11	normal	[0.2416074498012907, 0.0, 0.0, -0.585071865049489, 0.0, -0.3001597670488902, -0.2986684310559254, 0.3204495498244703, 0.0, 0.0, 0.0, 0.0, -0.2294356554347111, 0.0, 0.23178285578311977, 0.0, -0.19008488701537174]
normal_259_2021-12-11	normal	[0.08049273466636223, 0.0, 0.0, -0.585071865049489, 0.0, -0.3055704644105498, -0.3031428032741923, -0.05842932510484228, 0.0, 0.0, 0.0, 0.0, 0.06435861857355706, 0.0, 0.10701236447404083, 0.0, -0.08969042438003423]
normal_25_2021-12-11	normal	[-1.3598831398707152, 0.0, 0.0, -0.585071865049489, 0.0, -0.31182580873520227, -0.3118468136234558, -1.7540425253232677, 0.0, 0.0, 0.0, 0.0, 1.8335321116489853, 0.0, -1.8246180235260514, 0.0, 0.0002933787824448018]
normal_260_2021-12-11	normal	[0.6084607424973175, 0.0, 0.0, 1.5214998277969054, 0.0, -0.3244465132398132, -0.3262036646194733, 0.5379890998118051, 0.0, 0.0, 0.0, 0.0, -0.39327674837819754, 0.0, 0.2412758148495495, 0.0, -0.4061267079266636]
normal_261_2021-12-11	normal	[-0.12934186002244347, 0.0, 0.0, 1.279859599645896, 0.0, -0.32011830777054, -0.31824006431337254, -0.47966165157419166, 0.0, 0.0, 0.0, 0.0, 0.4594509272360067, 0.0, -0.21743228896636932, 0.0, -0.3474823362252547]
normal_262_2021-12-11	normal	[-0.7250682387800951, 0.0, 0.0, -0.4162190176551741, 0.0, 2.4146547009083155, 2.4142257101321474, -0.5222609011006534, 0.0, 0.0, 0.0, 0.0, 0.06813357469879189, 0.0, -0.7501368405061782, 0.0, 2.396385267893693]
normal_263_2021-12-11	normal	[0.829738972569334, 0.0, 0.0, -0.585071865049489, 0.0, -0.29201161804835046, -0.2872953445240779, 0.9450312321685537, 0.0, 0.0, 0.0, 0.0, -0.7089388694959305, 0.0, 0.3276642582242961, 0.0, -0.3611528280132441]
normal_264_2021-12-11	normal	[0.6765951049547808, 0.0, 0.0, -0.24316769631508384, 0.0, -0.3343832357782825, -0.3301257891408856, 1.0057906562714087, 0.0, 0.0, 0.0, 0.0, -0.9346901289282652, 0.0, 1.0544061879581097, 0.0, -0.35218859263077706]
normal_265_2021-12-11	normal	[-1.3356631079557577, 0.0, 0.0, -0.47921342189123123, 0.0, -0.34182744176484414, -0.34348284773326015, -1.18165883115257, 0.0, 0.0, 0.0, 0.0, 1.3338895617004634, 0.0, -1.3349812912094918, 0.0, -0.2625693563369967]
normal_266_2021-12-11	normal	[-1.248344403511131, 0.0, 0.0, 1.6421417763425725, 0.0, -0.33043269253832347, -0.32799158352675, -1.46973312248842, 0.0, 0.0, 0.0, 0.0, 1.5004065156851403, 0.0, -1.2865683523819649, 0.0, -0.3554733143539887]
normal_267_2021-12-11	normal	[-0.46304731466819116, 0.0, 0.0, 0.7358039597973624, 0.0, -0.3091058210588613, -0.309039791903859, -0.05264288339809463, 0.0, 0.0, 0.0, 0.0, 0.2421975102273245, 0.0, -0.3606283226816275, 0.0, -0.25663518862909795]
normal_268_2021-12-11	normal	[-0.12822993169415772, 0.0, 0.0, 0.5979956325991608, 0.0, -0.3654064372819022, -0.36216430341545, -0.5017516537233052, 0.0, 0.0, 0.0, 0.0, 0.3954340648414621, 0.0, -0.012448789887306367, 0.0, 0.46050882144392147]
